Level_Emosi,Tipe_Emosi,Sumber_Emosi,Pertanyaan_Analisis
Sangat Buruk,Kecewa,Sekolah,Apa yang membuat kamu merasa kecewa di Sekolah? | Apa yang bisa menyebabkan perasaan kecewa kamu di Sekolah? | Bagaimana situasi di Sekolah mempengaruhi perasaan kamu yang kecewa? | Bagaimana perasaan sangat buruk ini mempengaruhi keseharianmu di Sekolah? | Bagaimana kamu bisa mengatasi rasa kecewa setelah situasi yang tidak sesuai harapan di Sekolah?
Sangat Baik,Kesal,Pantai,"Apa yang membuat kamu merasa kesal di Pantai? | Apa yang bisa menyebabkan perasaan kesal kamu di Pantai? | Bagaimana situasi di Pantai mempengaruhi perasaan kamu yang kesal? | Apa yang membuat kamu merasa sangat baik di Pantai, dan bagaimana kamu bisa mempertahankannya? | Bagaimana kamu mengelola rasa kesal saat situasi tidak berjalan sesuai yang diharapkan di Pantai?"
Sangat Baik,Kesal,Perpustakaan,"Apa yang membuat kamu merasa kesal di Perpustakaan? | Apa yang bisa menyebabkan perasaan kesal kamu di Perpustakaan? | Bagaimana situasi di Perpustakaan mempengaruhi perasaan kamu yang kesal? | Apa yang membuat kamu merasa sangat baik di Perpustakaan, dan bagaimana kamu bisa mempertahankannya? | Jika merasa kesal di Perpustakaan, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Pertemuan,"Apa yang membuat kamu merasa kesal di Pertemuan? | Apa yang bisa menyebabkan perasaan kesal kamu di Pertemuan? | Bagaimana situasi di Pertemuan mempengaruhi perasaan kamu yang kesal? | Apa yang membuat kamu merasa sangat baik di Pertemuan, dan bagaimana kamu bisa mempertahankannya? | Bagaimana kamu mengelola rasa kesal saat situasi tidak berjalan sesuai yang diharapkan di Pertemuan?"
Sangat Baik,Kesal,Restoran,Apa yang membuat kamu merasa kesal di Restoran? | Apa yang bisa menyebabkan perasaan kesal kamu di Restoran? | Bagaimana situasi di Restoran mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Restoran? | Bagaimana kamu mengelola rasa kesal saat situasi tidak berjalan sesuai yang diharapkan di Restoran?
Sangat Baik,Kesal,Transportasi Umum,"Apa yang membuat kamu merasa kesal di Transportasi Umum? | Apa yang bisa menyebabkan perasaan kesal kamu di Transportasi Umum? | Bagaimana situasi di Transportasi Umum mempengaruhi perasaan kamu yang kesal? | Apa yang membuat kamu merasa sangat baik di Transportasi Umum, dan bagaimana kamu bisa mempertahankannya? | Jika merasa kesal di Transportasi Umum, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Tempat Ibadah,"Apa yang membuat kamu merasa kesal di Tempat Ibadah? | Apa yang bisa menyebabkan perasaan kesal kamu di Tempat Ibadah? | Bagaimana situasi di Tempat Ibadah mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Tempat Ibadah? | Jika merasa kesal di Tempat Ibadah, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Pasar,"Apa yang membuat kamu merasa kesal di Pasar? | Apa yang bisa menyebabkan perasaan kesal kamu di Pasar? | Bagaimana situasi di Pasar mempengaruhi perasaan kamu yang kesal? | Apa yang membuat kamu merasa sangat baik di Pasar, dan bagaimana kamu bisa mempertahankannya? | Jika merasa kesal di Pasar, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Event,"Apa yang membuat kamu merasa kesal di Event? | Apa yang bisa menyebabkan perasaan kesal kamu di Event? | Bagaimana situasi di Event mempengaruhi perasaan kamu yang kesal? | Apa yang membuat kamu merasa sangat baik di Event, dan bagaimana kamu bisa mempertahankannya? | Jika merasa kesal di Event, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Lokasi Olahraga,"Apa yang membuat kamu merasa kesal di Lokasi Olahraga? | Apa yang bisa menyebabkan perasaan kesal kamu di Lokasi Olahraga? | Bagaimana situasi di Lokasi Olahraga mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Lokasi Olahraga? | Jika merasa kesal di Lokasi Olahraga, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Studio Seni,"Apa yang membuat kamu merasa kesal di Studio Seni? | Apa yang bisa menyebabkan perasaan kesal kamu di Studio Seni? | Bagaimana situasi di Studio Seni mempengaruhi perasaan kamu yang kesal? | Apa yang membuat kamu merasa sangat baik di Studio Seni, dan bagaimana kamu bisa mempertahankannya? | Bagaimana kamu mengelola rasa kesal saat situasi tidak berjalan sesuai yang diharapkan di Studio Seni?"
Sangat Baik,Kesal,Kantor Pemerintah,"Apa yang membuat kamu merasa kesal di Kantor Pemerintah? | Apa yang bisa menyebabkan perasaan kesal kamu di Kantor Pemerintah? | Bagaimana situasi di Kantor Pemerintah mempengaruhi perasaan kamu yang kesal? | Apa yang membuat kamu merasa sangat baik di Kantor Pemerintah, dan bagaimana kamu bisa mempertahankannya? | Jika merasa kesal di Kantor Pemerintah, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Kegiatan Sosial,"Apa yang membuat kamu merasa kesal di Kegiatan Sosial? | Apa yang bisa menyebabkan perasaan kesal kamu di Kegiatan Sosial? | Bagaimana situasi di Kegiatan Sosial mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Kegiatan Sosial? | Jika merasa kesal di Kegiatan Sosial, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Bandara,"Apa yang membuat kamu merasa kesal di Bandara? | Apa yang bisa menyebabkan perasaan kesal kamu di Bandara? | Bagaimana situasi di Bandara mempengaruhi perasaan kamu yang kesal? | Apa yang membuat kamu merasa sangat baik di Bandara, dan bagaimana kamu bisa mempertahankannya? | Jika merasa kesal di Bandara, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Stadion,Apa yang membuat kamu merasa kesal di Stadion? | Apa yang bisa menyebabkan perasaan kesal kamu di Stadion? | Bagaimana situasi di Stadion mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Stadion? | Bagaimana kamu mengelola rasa kesal saat situasi tidak berjalan sesuai yang diharapkan di Stadion?
Sangat Baik,Kesal,Pusat Perbelanjaan,Apa yang membuat kamu merasa kesal di Pusat Perbelanjaan? | Apa yang bisa menyebabkan perasaan kesal kamu di Pusat Perbelanjaan? | Bagaimana situasi di Pusat Perbelanjaan mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Pusat Perbelanjaan? | Bagaimana kamu mengelola rasa kesal saat situasi tidak berjalan sesuai yang diharapkan di Pusat Perbelanjaan?
Sangat Baik,Kesal,Bioskop,"Apa yang membuat kamu merasa kesal di Bioskop? | Apa yang bisa menyebabkan perasaan kesal kamu di Bioskop? | Bagaimana situasi di Bioskop mempengaruhi perasaan kamu yang kesal? | Apa yang membuat kamu merasa sangat baik di Bioskop, dan bagaimana kamu bisa mempertahankannya? | Bagaimana kamu mengelola rasa kesal saat situasi tidak berjalan sesuai yang diharapkan di Bioskop?"
Sangat Baik,Kesal,Hotel,Apa yang membuat kamu merasa kesal di Hotel? | Apa yang bisa menyebabkan perasaan kesal kamu di Hotel? | Bagaimana situasi di Hotel mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Hotel? | Bagaimana kamu mengelola rasa kesal saat situasi tidak berjalan sesuai yang diharapkan di Hotel?
Sangat Baik,Kesal,Kantor Pos,"Apa yang membuat kamu merasa kesal di Kantor Pos? | Apa yang bisa menyebabkan perasaan kesal kamu di Kantor Pos? | Bagaimana situasi di Kantor Pos mempengaruhi perasaan kamu yang kesal? | Apa yang membuat kamu merasa sangat baik di Kantor Pos, dan bagaimana kamu bisa mempertahankannya? | Bagaimana kamu mengelola rasa kesal saat situasi tidak berjalan sesuai yang diharapkan di Kantor Pos?"
Sangat Baik,Kesal,Pelabuhan,Apa yang membuat kamu merasa kesal di Pelabuhan? | Apa yang bisa menyebabkan perasaan kesal kamu di Pelabuhan? | Bagaimana situasi di Pelabuhan mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Pelabuhan? | Bagaimana kamu mengelola rasa kesal saat situasi tidak berjalan sesuai yang diharapkan di Pelabuhan?
Sangat Baik,Kesal,Pabrik,"Apa yang membuat kamu merasa kesal di Pabrik? | Apa yang bisa menyebabkan perasaan kesal kamu di Pabrik? | Bagaimana situasi di Pabrik mempengaruhi perasaan kamu yang kesal? | Apa yang membuat kamu merasa sangat baik di Pabrik, dan bagaimana kamu bisa mempertahankannya? | Jika merasa kesal di Pabrik, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Gedung Serbaguna,"Apa yang membuat kamu merasa kesal di Gedung Serbaguna? | Apa yang bisa menyebabkan perasaan kesal kamu di Gedung Serbaguna? | Bagaimana situasi di Gedung Serbaguna mempengaruhi perasaan kamu yang kesal? | Apa yang membuat kamu merasa sangat baik di Gedung Serbaguna, dan bagaimana kamu bisa mempertahankannya? | Bagaimana kamu mengelola rasa kesal saat situasi tidak berjalan sesuai yang diharapkan di Gedung Serbaguna?"
Sangat Baik,Kesal,Stasiun Kereta,"Apa yang membuat kamu merasa kesal di Stasiun Kereta? | Apa yang bisa menyebabkan perasaan kesal kamu di Stasiun Kereta? | Bagaimana situasi di Stasiun Kereta mempengaruhi perasaan kamu yang kesal? | Apa yang membuat kamu merasa sangat baik di Stasiun Kereta, dan bagaimana kamu bisa mempertahankannya? | Jika merasa kesal di Stasiun Kereta, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Gedung Pertunjukan,"Apa yang membuat kamu merasa kesal di Gedung Pertunjukan? | Apa yang bisa menyebabkan perasaan kesal kamu di Gedung Pertunjukan? | Bagaimana situasi di Gedung Pertunjukan mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Gedung Pertunjukan? | Jika merasa kesal di Gedung Pertunjukan, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Balai Kota,"Apa yang membuat kamu merasa kesal di Balai Kota? | Apa yang bisa menyebabkan perasaan kesal kamu di Balai Kota? | Bagaimana situasi di Balai Kota mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Balai Kota? | Jika merasa kesal di Balai Kota, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Terminal Bus,"Apa yang membuat kamu merasa kesal di Terminal Bus? | Apa yang bisa menyebabkan perasaan kesal kamu di Terminal Bus? | Bagaimana situasi di Terminal Bus mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Terminal Bus? | Jika merasa kesal di Terminal Bus, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Rumah Sakit,"Apa yang membuat kamu merasa kesal di Rumah Sakit? | Apa yang bisa menyebabkan perasaan kesal kamu di Rumah Sakit? | Bagaimana situasi di Rumah Sakit mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Rumah Sakit? | Jika merasa kesal di Rumah Sakit, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Apotek,"Apa yang membuat kamu merasa kesal di Apotek? | Apa yang bisa menyebabkan perasaan kesal kamu di Apotek? | Bagaimana situasi di Apotek mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Apotek? | Jika merasa kesal di Apotek, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Gudang,Apa yang membuat kamu merasa kesal di Gudang? | Apa yang bisa menyebabkan perasaan kesal kamu di Gudang? | Bagaimana situasi di Gudang mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Gudang? | Bagaimana kamu mengelola rasa kesal saat situasi tidak berjalan sesuai yang diharapkan di Gudang?
Sangat Baik,Kesal,Arena Konser,"Apa yang membuat kamu merasa kesal di Arena Konser? | Apa yang bisa menyebabkan perasaan kesal kamu di Arena Konser? | Bagaimana situasi di Arena Konser mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Arena Konser? | Jika merasa kesal di Arena Konser, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Kuil,Apa yang membuat kamu merasa kesal di Kuil? | Apa yang bisa menyebabkan perasaan kesal kamu di Kuil? | Bagaimana situasi di Kuil mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Kuil? | Bagaimana kamu mengelola rasa kesal saat situasi tidak berjalan sesuai yang diharapkan di Kuil?
Sangat Baik,Kesal,Hutan,Apa yang membuat kamu merasa kesal di Hutan? | Apa yang bisa menyebabkan perasaan kesal kamu di Hutan? | Bagaimana situasi di Hutan mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Hutan? | Bagaimana kamu mengelola rasa kesal saat situasi tidak berjalan sesuai yang diharapkan di Hutan?
Sangat Baik,Kesal,Desa,"Apa yang membuat kamu merasa kesal di Desa? | Apa yang bisa menyebabkan perasaan kesal kamu di Desa? | Bagaimana situasi di Desa mempengaruhi perasaan kamu yang kesal? | Apa yang membuat kamu merasa sangat baik di Desa, dan bagaimana kamu bisa mempertahankannya? | Bagaimana kamu mengelola rasa kesal saat situasi tidak berjalan sesuai yang diharapkan di Desa?"
Sangat Baik,Kesal,Perkebunan,Apa yang membuat kamu merasa kesal di Perkebunan? | Apa yang bisa menyebabkan perasaan kesal kamu di Perkebunan? | Bagaimana situasi di Perkebunan mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Perkebunan? | Bagaimana kamu mengelola rasa kesal saat situasi tidak berjalan sesuai yang diharapkan di Perkebunan?
Sangat Baik,Kesal,Pulau,"Apa yang membuat kamu merasa kesal di Pulau? | Apa yang bisa menyebabkan perasaan kesal kamu di Pulau? | Bagaimana situasi di Pulau mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Pulau? | Jika merasa kesal di Pulau, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Bukit,"Apa yang membuat kamu merasa kesal di Bukit? | Apa yang bisa menyebabkan perasaan kesal kamu di Bukit? | Bagaimana situasi di Bukit mempengaruhi perasaan kamu yang kesal? | Apa yang membuat kamu merasa sangat baik di Bukit, dan bagaimana kamu bisa mempertahankannya? | Jika merasa kesal di Bukit, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Danau,"Apa yang membuat kamu merasa kesal di Danau? | Apa yang bisa menyebabkan perasaan kesal kamu di Danau? | Bagaimana situasi di Danau mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Danau? | Jika merasa kesal di Danau, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Sungai,"Apa yang membuat kamu merasa kesal di Sungai? | Apa yang bisa menyebabkan perasaan kesal kamu di Sungai? | Bagaimana situasi di Sungai mempengaruhi perasaan kamu yang kesal? | Apa yang membuat kamu merasa sangat baik di Sungai, dan bagaimana kamu bisa mempertahankannya? | Bagaimana kamu mengelola rasa kesal saat situasi tidak berjalan sesuai yang diharapkan di Sungai?"
Sangat Baik,Kesal,Taman Nasional,Apa yang membuat kamu merasa kesal di Taman Nasional? | Apa yang bisa menyebabkan perasaan kesal kamu di Taman Nasional? | Bagaimana situasi di Taman Nasional mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Taman Nasional? | Bagaimana kamu mengelola rasa kesal saat situasi tidak berjalan sesuai yang diharapkan di Taman Nasional?
Sangat Baik,Kesal,Zona Industri,"Apa yang membuat kamu merasa kesal di Zona Industri? | Apa yang bisa menyebabkan perasaan kesal kamu di Zona Industri? | Bagaimana situasi di Zona Industri mempengaruhi perasaan kamu yang kesal? | Apa yang membuat kamu merasa sangat baik di Zona Industri, dan bagaimana kamu bisa mempertahankannya? | Bagaimana kamu mengelola rasa kesal saat situasi tidak berjalan sesuai yang diharapkan di Zona Industri?"
Sangat Baik,Kesal,Pusat Kebugaran,"Apa yang membuat kamu merasa kesal di Pusat Kebugaran? | Apa yang bisa menyebabkan perasaan kesal kamu di Pusat Kebugaran? | Bagaimana situasi di Pusat Kebugaran mempengaruhi perasaan kamu yang kesal? | Apa yang membuat kamu merasa sangat baik di Pusat Kebugaran, dan bagaimana kamu bisa mempertahankannya? | Bagaimana kamu mengelola rasa kesal saat situasi tidak berjalan sesuai yang diharapkan di Pusat Kebugaran?"
Sangat Baik,Kesal,Kedai Buku,Apa yang membuat kamu merasa kesal di Kedai Buku? | Apa yang bisa menyebabkan perasaan kesal kamu di Kedai Buku? | Bagaimana situasi di Kedai Buku mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Kedai Buku? | Bagaimana kamu mengelola rasa kesal saat situasi tidak berjalan sesuai yang diharapkan di Kedai Buku?
Sangat Baik,Kesal,Galeri Seni,"Apa yang membuat kamu merasa kesal di Galeri Seni? | Apa yang bisa menyebabkan perasaan kesal kamu di Galeri Seni? | Bagaimana situasi di Galeri Seni mempengaruhi perasaan kamu yang kesal? | Apa yang membuat kamu merasa sangat baik di Galeri Seni, dan bagaimana kamu bisa mempertahankannya? | Jika merasa kesal di Galeri Seni, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Pusat Teknologi,"Apa yang membuat kamu merasa kesal di Pusat Teknologi? | Apa yang bisa menyebabkan perasaan kesal kamu di Pusat Teknologi? | Bagaimana situasi di Pusat Teknologi mempengaruhi perasaan kamu yang kesal? | Apa yang membuat kamu merasa sangat baik di Pusat Teknologi, dan bagaimana kamu bisa mempertahankannya? | Jika merasa kesal di Pusat Teknologi, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Laboratorium,Apa yang membuat kamu merasa kesal di Laboratorium? | Apa yang bisa menyebabkan perasaan kesal kamu di Laboratorium? | Bagaimana situasi di Laboratorium mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Laboratorium? | Bagaimana kamu mengelola rasa kesal saat situasi tidak berjalan sesuai yang diharapkan di Laboratorium?
Sangat Baik,Kesal,Pusat Komunitas,"Apa yang membuat kamu merasa kesal di Pusat Komunitas? | Apa yang bisa menyebabkan perasaan kesal kamu di Pusat Komunitas? | Bagaimana situasi di Pusat Komunitas mempengaruhi perasaan kamu yang kesal? | Bagaimana perasaan sangat baik ini memotivasi kamu di Pusat Komunitas? | Jika merasa kesal di Pusat Komunitas, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
Sangat Baik,Kesal,Tempat Parkir,"Apa yang membuat kamu merasa kesal di Tempat Parkir? | Apa yang bisa menyebabkan perasaan kesal kamu di Tempat Parkir? | Bagaimana situasi di Tempat Parkir mempengaruhi perasaan kamu yang kesal? | Apa yang membuat kamu merasa sangat baik di Tempat Parkir, dan bagaimana kamu bisa mempertahankannya? | Jika merasa kesal di Tempat Parkir, apa cara terbaik yang kamu lakukan untuk meredakan perasaan itu?"
